symbol,date,open,high,low,close,volume
NLMK,2018-04-03,143.2,144.45,141.6,144.25,2088120
NLMK,2018-04-04,144.3,145.32,142.7,145.28,2118240
NLMK,2018-04-05,145.5,149.14,145.5,148.9,2628810
NLMK,2018-04-06,147.22,153.7,147.22,150.42,4600950
NLMK,2018-04-09,150.0,150.72,138.63,143.31,8350540
NLMK,2018-04-10,143.0,155.25,143.0,151.85,7805670
NLMK,2018-04-11,152.0,154.71,149.1,150.82,4623930
NLMK,2018-04-12,151.99,152.0,147.14,148.0,3826790
NLMK,2018-04-13,148.72,151.7,147.01,147.11,4358480
NLMK,2018-04-16,148.0,148.84,143.19,145.0,4305270
NLMK,2018-04-17,146.0,148.19,144.36,148.19,4427200
NLMK,2018-04-18,148.0,151.97,148.0,151.5,4078360
NLMK,2018-04-19,151.79,151.86,149.01,151.0,2464200
NLMK,2018-04-20,151.09,153.69,149.75,151.81,1747190
NLMK,2018-04-23,152.41,153.9,150.9,153.9,3747300
NLMK,2018-04-24,154.05,155.96,153.04,154.65,5046140
NLMK,2018-04-25,154.1,158.93,153.14,158.15,3476840
NLMK,2018-04-26,158.7,161.61,157.42,160.5,4178500
NLMK,2018-04-27,161.15,162.9,160.8,162.05,2900450
NLMK,2018-04-28,162.5,163.45,161.12,163.45,594940
NLMK,2018-04-30,163.5,164.17,158.25,161.16,3956980
NLMK,2018-05-02,162.6,162.6,157.74,157.74,3880420
NLMK,2018-05-03,158.25,159.4,153.34,153.34,7232830
NLMK,2018-05-04,154.45,155.47,153.18,153.8,4009020
NLMK,2018-05-07,154.01,158.69,154.01,157.4,3206140
NLMK,2018-05-08,157.4,157.88,154.5,157.88,5130760
NLMK,2018-05-10,157.88,158.35,154.0,154.7,6045020
NLMK,2018-05-11,154.8,157.88,154.8,157.88,5085420
NLMK,2018-05-14,157.79,163.29,155.97,163.27,5858620
NLMK,2018-05-15,163.27,163.95,158.81,158.81,4987360
NLMK,2018-05-16,159.08,161.79,157.44,161.41,6147140
NLMK,2018-05-17,161.42,162.25,159.2,159.32,3083530
NLMK,2018-05-18,159.55,164.26,159.37,162.5,3387310
NLMK,2018-05-21,163.16,163.58,161.3,161.56,2347320
NLMK,2018-05-22,161.9,162.16,159.6,159.94,1787150
NLMK,2018-05-23,159.94,164.9,159.05,159.5,3124410
NLMK,2018-05-24,159.71,163.0,159.61,163.0,2572450
NLMK,2018-05-25,163.0,164.52,161.42,162.85,3503120
NLMK,2018-05-28,163.0,164.0,162.35,162.75,756650
NLMK,2018-05-29,163.49,163.95,161.0,161.65,2830870
NLMK,2018-05-30,161.94,164.82,161.26,163.27,3080070
NLMK,2018-05-31,163.93,166.22,163.15,163.15,6985690
NLMK,2018-06-01,164.23,164.93,162.0,162.0,2833800
NLMK,2018-06-04,162.81,167.69,161.52,167.66,4234890
NLMK,2018-06-05,167.72,171.67,166.86,171.3,3365460
NLMK,2018-06-06,170.55,173.75,170.28,170.67,3704370
NLMK,2018-06-07,171.5,173.3,171.01,172.19,2586440
NLMK,2018-06-08,172.0,173.17,168.59,168.86,4194910
NLMK,2018-06-09,169.7,171.49,169.0,171.27,256890
NLMK,2018-06-11,171.44,173.27,169.93,170.5,2942770
NLMK,2018-06-13,171.34,173.32,170.85,171.01,2139440
NLMK,2018-06-14,171.87,171.87,169.11,169.11,1999130
NLMK,2018-06-15,169.92,170.13,168.51,168.57,4643800
NLMK,2018-06-18,169.1,170.69,166.88,167.3,5957020
NLMK,2018-06-19,159.47,159.5,151.0,153.68,7150890
NLMK,2018-06-20,154.85,156.97,154.5,155.01,3220550
NLMK,2018-06-21,155.79,158.19,154.53,157.44,3397260
NLMK,2018-06-22,157.9,159.18,156.25,157.74,2252200
NLMK,2018-06-25,157.5,159.44,154.65,154.65,1926540
NLMK,2018-06-26,155.22,157.85,153.13,154.94,2957000
NLMK,2018-06-27,155.1,155.55,152.08,153.7,2749720
NLMK,2018-06-28,154.2,154.25,148.47,148.59,5119450
NLMK,2018-06-29,149.72,152.9,149.34,151.84,3797440
NLMK,2018-07-02,151.8,154.7,151.1,154.7,4081060
NLMK,2018-07-03,154.25,155.0,151.7,153.01,3753360
NLMK,2018-07-04,153.77,153.77,150.57,151.53,1756200
NLMK,2018-07-05,150.95,154.27,150.41,154.27,2193460
NLMK,2018-07-06,153.56,154.45,151.15,154.27,3421260
NLMK,2018-07-09,154.27,158.0,154.02,157.42,3006870
NLMK,2018-07-10,157.42,161.36,157.42,161.0,3075630
NLMK,2018-07-11,159.5,159.88,157.03,158.59,3026800
NLMK,2018-07-12,158.42,158.42,154.24,155.65,2451450
NLMK,2018-07-13,155.83,158.02,155.73,158.02,1799620
NLMK,2018-07-16,158.5,158.83,155.33,156.89,2058140
NLMK,2018-07-17,157.22,158.4,154.6,157.08,2954360
NLMK,2018-07-18,157.8,161.28,156.74,161.1,3120870
NLMK,2018-07-19,162.0,163.07,158.7,159.88,3048900
NLMK,2018-07-20,159.88,161.16,157.82,159.46,2319750
NLMK,2018-07-23,159.5,161.38,158.08,159.42,1392100
NLMK,2018-07-24,159.42,163.19,158.55,162.75,1866360
NLMK,2018-07-25,161.27,163.92,160.95,161.0,1788680
NLMK,2018-07-26,161.5,163.78,161.5,163.45,1993020
NLMK,2018-07-27,163.51,164.0,162.02,163.64,1987240
NLMK,2018-07-30,163.78,163.78,161.75,163.3,1817580
NLMK,2018-07-31,162.98,162.98,160.34,162.4,3393670
NLMK,2018-08-01,162.7,162.84,160.2,160.32,1625330
NLMK,2018-08-02,160.3,161.94,158.54,159.8,1746420
NLMK,2018-08-03,159.94,163.12,158.54,163.12,2229300
NLMK,2018-08-06,163.16,164.6,161.82,161.82,2005040
NLMK,2018-08-07,162.86,162.88,159.28,160.32,1348590
NLMK,2018-08-08,160.2,161.04,155.5,158.9,3005010
NLMK,2018-08-09,158.9,160.62,156.36,160.62,2196330
NLMK,2018-08-10,155.0,157.64,148.74,152.0,5323740
NLMK,2018-08-13,152.0,157.44,150.24,155.9,4536450
NLMK,2018-08-14,155.96,156.92,153.12,155.48,3181230
NLMK,2018-08-15,155.96,156.0,152.52,155.54,3820670
NLMK,2018-08-16,154.6,155.46,153.38,153.38,1854360
NLMK,2018-08-17,153.92,156.36,153.32,155.16,3041590
NLMK,2018-08-20,156.44,158.44,155.62,157.74,1420940
NLMK,2018-08-21,157.78,158.98,156.4,158.8,1381730
NLMK,2018-08-22,158.82,161.1,156.98,160.7,2684080
NLMK,2018-08-23,160.46,161.36,157.46,158.0,2080010
NLMK,2018-08-24,158.0,159.5,155.76,159.5,2582470
NLMK,2018-08-27,159.4,160.2,157.84,160.2,999040
NLMK,2018-08-28,160.5,166.34,159.64,165.2,3270520
NLMK,2018-08-29,164.74,169.0,164.74,168.32,2817380
NLMK,2018-08-30,168.76,168.88,166.36,168.0,2538570
NLMK,2018-08-31,167.16,167.28,163.96,165.66,3313920
NLMK,2018-09-03,166.2,169.44,165.5,168.6,1708930
NLMK,2018-09-04,168.74,169.12,164.74,164.74,2143500
NLMK,2018-09-05,165.46,166.76,163.78,163.78,1682030
NLMK,2018-09-06,163.78,165.7,163.4,163.5,1342800
NLMK,2018-09-07,164.86,166.0,162.52,165.94,1676270
NLMK,2018-09-10,165.68,170.0,165.1,170.0,2470580
NLMK,2018-09-11,169.46,171.1,167.8,169.36,1868970
NLMK,2018-09-12,169.3,169.98,168.06,169.78,1972600
NLMK,2018-09-13,169.8,171.28,168.02,169.52,1868090
NLMK,2018-09-14,169.1,170.38,168.52,170.2,1324520
NLMK,2018-09-17,170.02,172.3,169.0,171.34,1812760
NLMK,2018-09-18,171.66,173.98,170.16,173.36,3233120
NLMK,2018-09-19,173.78,175.2,171.12,172.34,3854370
NLMK,2018-09-20,172.34,176.98,172.34,174.88,4595390
NLMK,2018-09-21,175.0,177.82,173.72,177.82,4232830
NLMK,2018-09-24,177.3,179.68,175.32,176.6,1768290
NLMK,2018-09-25,176.2,177.52,174.9,177.52,1356110
NLMK,2018-09-26,177.22,177.9,171.56,171.56,3242960
NLMK,2018-09-27,172.26,179.0,172.24,179.0,3646380
NLMK,2018-09-28,178.6,178.94,175.18,177.9,2297920
NLMK,2018-10-01,178.38,178.62,177.0,177.22,2072170
NLMK,2018-10-02,177.22,179.52,177.22,178.5,1607930
NLMK,2018-10-03,179.26,184.14,178.1,184.0,3474620
NLMK,2018-10-04,183.8,184.88,181.74,182.0,2978740
NLMK,2018-10-05,182.52,182.98,178.1,178.1,2225400
NLMK,2018-10-08,179.34,180.96,178.42,178.42,2347650
NLMK,2018-10-09,180.0,181.8,178.1,180.4,2268650
NLMK,2018-10-10,179.14,180.8,176.08,176.34,2378100
NLMK,2018-10-11,171.56,171.56,165.82,167.1,5114220
NLMK,2018-10-12,167.22,168.36,165.26,168.26,1865490
NLMK,2018-10-15,168.48,169.58,164.6,165.0,1898690
NLMK,2018-10-16,165.0,167.94,163.9,167.86,3008070
NLMK,2018-10-17,167.88,172.3,167.88,171.3,2815600
NLMK,2018-10-18,171.2,171.6,166.0,166.0,2501950
NLMK,2018-10-19,166.8,167.28,160.4,160.4,3481900
NLMK,2018-10-22,162.0,162.0,157.58,158.5,2617620
NLMK,2018-10-23,157.5,161.02,156.28,158.2,3272490
NLMK,2018-10-24,159.3,162.32,156.52,156.7,4079610
NLMK,2018-10-25,156.0,161.06,155.42,161.0,5621360
NLMK,2018-10-26,160.98,160.98,155.62,158.72,2818870
NLMK,2018-10-29,158.0,160.48,157.22,159.84,1621190
NLMK,2018-10-30,158.34,160.46,156.1,158.02,2261240
NLMK,2018-10-31,158.68,160.78,158.38,160.42,3095010
NLMK,2018-11-01,159.88,160.22,156.9,159.06,3193640
NLMK,2018-11-02,159.88,160.48,157.02,157.94,4013210
NLMK,2018-11-06,158.0,158.7,157.02,157.92,2535120
NLMK,2018-11-07,157.5,158.5,156.3,157.6,3354150
NLMK,2018-11-08,157.94,158.2,156.8,156.8,2196670
NLMK,2018-11-09,156.7,161.88,155.12,161.74,7093810
NLMK,2018-11-12,161.76,163.36,160.52,160.96,2350160
NLMK,2018-11-13,160.38,165.0,159.4,164.0,3201050
NLMK,2018-11-14,163.58,166.5,163.0,164.6,3818550
NLMK,2018-11-15,164.6,165.82,164.0,164.38,1899610
NLMK,2018-11-16,164.3,164.8,162.0,164.26,1592710
NLMK,2018-11-19,163.5,164.14,162.16,163.24,2205620
NLMK,2018-11-20,163.0,163.5,160.96,163.5,2400330
NLMK,2018-11-21,163.38,164.54,161.48,162.66,3529530
NLMK,2018-11-22,162.52,164.38,162.52,163.86,2233390
NLMK,2018-11-23,163.7,165.74,162.54,164.86,2620520
NLMK,2018-11-26,165.5,165.88,160.64,162.28,2742170
NLMK,2018-11-27,163.0,164.94,161.18,161.2,3983900
NLMK,2018-11-28,161.3,162.32,158.6,159.04,3979420
NLMK,2018-11-29,159.62,163.24,159.06,160.96,2884220
NLMK,2018-11-30,160.96,161.76,157.2,158.36,4860840
NLMK,2018-12-03,159.84,162.62,159.5,161.44,3296550
NLMK,2018-12-04,161.24,161.24,159.1,161.14,3515210
NLMK,2018-12-05,160.88,161.84,156.62,158.38,5121780
NLMK,2018-12-06,157.5,157.98,156.2,157.76,2729960
NLMK,2018-12-07,158.5,159.46,156.5,158.36,3120750
NLMK,2018-12-10,158.0,158.44,156.0,156.0,3756270
NLMK,2018-12-11,156.8,158.24,155.46,156.26,2924490
NLMK,2018-12-12,156.2,157.6,155.66,156.56,2212700
NLMK,2018-12-13,156.0,156.62,153.0,154.16,3788730
NLMK,2018-12-14,153.9,153.9,150.74,151.64,2139970
NLMK,2018-12-17,152.04,154.44,151.2,153.84,2375940
NLMK,2018-12-18,153.16,155.74,152.04,154.88,2227400
NLMK,2018-12-19,154.78,156.26,152.8,153.96,4514360
NLMK,2018-12-20,153.22,153.58,151.4,153.1,3775740
NLMK,2018-12-21,152.5,153.38,151.76,151.92,3069260
NLMK,2018-12-24,152.36,154.24,152.0,153.88,1268420
NLMK,2018-12-25,152.98,152.98,150.2,151.54,1138340
NLMK,2018-12-26,152.18,152.98,148.72,150.98,1175330
NLMK,2018-12-27,152.28,153.1,151.34,151.98,1851600
NLMK,2018-12-28,152.0,157.46,152.0,157.0,3103500
NLMK,2018-12-29,157.2,157.92,156.36,157.42,564170
NLMK,2019-01-03,155.86,157.34,154.8,157.34,2901830
NLMK,2019-01-04,156.8,157.46,154.8,155.68,2912190
NLMK,2019-01-08,150.98,151.34,149.64,150.12,3122190
NLMK,2019-01-09,150.36,154.46,150.08,153.78,4029980
NLMK,2019-01-10,153.52,154.12,152.26,154.12,1958400
NLMK,2019-01-11,154.48,155.08,152.9,154.5,2978590
NLMK,2019-01-14,154.2,154.2,151.6,152.22,2578050
NLMK,2019-01-15,152.7,153.08,149.84,150.58,3218560
NLMK,2019-01-16,150.88,151.44,149.44,150.62,3165390
NLMK,2019-01-17,150.88,151.52,149.28,151.5,2514280
NLMK,2019-01-18,152.3,152.4,151.2,152.14,1729220
NLMK,2019-01-21,151.9,152.7,151.3,151.72,1333070
NLMK,2019-01-22,151.7,151.72,149.06,149.9,4292500
NLMK,2019-01-23,149.98,150.56,148.22,149.08,4300950
NLMK,2019-01-24,148.78,148.94,144.74,146.74,5495400
NLMK,2019-01-25,146.74,148.82,146.14,148.82,2645900
NLMK,2019-01-28,149.02,149.78,148.14,149.78,2200700
NLMK,2019-01-29,149.84,150.68,147.5,150.68,2734050
NLMK,2019-01-30,150.36,153.66,149.62,153.14,4363530
NLMK,2019-01-31,153.34,154.26,152.02,152.02,5662010
NLMK,2019-02-01,152.9,157.2,152.2,157.2,6049530
NLMK,2019-02-04,157.4,158.8,155.68,158.42,3398540
NLMK,2019-02-05,158.06,158.98,157.1,158.46,2479460
NLMK,2019-02-06,157.62,161.0,157.6,160.42,3132220
NLMK,2019-02-07,160.14,161.18,157.8,159.0,5053230
NLMK,2019-02-08,158.08,159.34,156.26,157.34,2671320
NLMK,2019-02-11,156.72,158.94,156.72,157.64,2473510
NLMK,2019-02-12,157.9,159.1,155.6,157.4,2344780
NLMK,2019-02-13,158.0,158.0,154.86,154.86,2979300
NLMK,2019-02-14,153.88,156.26,153.68,154.86,3613690
NLMK,2019-02-15,155.12,157.94,155.12,157.24,2624720
NLMK,2019-02-18,157.24,157.7,154.76,154.86,2057420
NLMK,2019-02-19,155.0,155.46,152.76,153.92,2424390
NLMK,2019-02-20,154.12,156.78,153.96,156.48,2937840
NLMK,2019-02-21,156.48,156.56,154.54,155.94,1947980
NLMK,2019-02-22,155.9,158.5,155.32,158.5,2272880
NLMK,2019-02-25,158.5,160.56,158.06,159.44,2667610
NLMK,2019-02-26,158.52,159.48,157.84,158.86,1878170
NLMK,2019-02-27,158.78,159.84,156.5,158.62,2349100
NLMK,2019-02-28,158.24,158.54,157.32,158.44,2134440
NLMK,2019-03-01,157.92,158.3,156.52,157.74,1899340
NLMK,2019-03-04,157.4,163.2,156.08,162.04,5545130
NLMK,2019-03-05,161.54,167.2,161.2,166.18,7755210
NLMK,2019-03-06,165.2,167.5,164.3,165.36,3493600
NLMK,2019-03-07,164.5,165.5,163.26,165.5,2622230
NLMK,2019-03-11,164.24,164.48,162.08,163.44,3873020
NLMK,2019-03-12,163.96,163.96,162.28,163.32,2065020
NLMK,2019-03-13,163.2,167.22,162.3,166.9,4484320
NLMK,2019-03-14,164.62,167.4,164.62,166.38,3482680
NLMK,2019-03-15,166.3,168.64,165.4,167.7,3450330
NLMK,2019-03-18,167.0,171.2,166.22,170.7,3274170
NLMK,2019-03-19,170.7,171.52,168.04,169.3,4365180
NLMK,2019-03-20,168.26,169.38,167.02,167.62,2827520
NLMK,2019-03-21,167.94,168.92,166.78,168.64,3498130
NLMK,2019-03-22,168.66,168.88,166.06,166.7,3689040
NLMK,2019-03-25,165.86,166.48,165.1,165.6,1817710
NLMK,2019-03-26,165.7,168.1,164.54,167.88,2595070
NLMK,2019-03-27,167.88,168.5,166.7,167.3,2187440
NLMK,2019-03-28,166.9,170.86,166.9,170.2,3224020
NLMK,2019-03-29,170.0,171.58,169.32,170.5,2708950
NLMK,2019-04-01,170.6,173.98,170.22,172.58,2973740
NLMK,2019-04-02,172.04,175.22,172.04,174.7,2591910
NLMK,2019-04-03,174.24,175.74,172.76,172.82,2468720
NLMK,2019-04-04,173.1,174.4,171.26,174.0,1972720
NLMK,2019-04-05,174.56,175.3,173.56,173.98,1365390
NLMK,2019-04-08,174.64,176.68,174.02,174.52,2485020
NLMK,2019-04-09,174.06,175.34,171.6,172.48,2279910
NLMK,2019-04-10,172.5,173.96,171.82,172.66,1802440
NLMK,2019-04-11,171.92,172.94,167.8,168.4,3160390
NLMK,2019-04-12,169.4,175.38,167.92,172.34,6662290
NLMK,2019-04-15,172.7,173.36,168.1,168.5,2603310
NLMK,2019-04-16,169.16,173.7,168.7,172.7,2704720
NLMK,2019-04-17,172.72,174.5,171.3,171.4,1512600
NLMK,2019-04-18,171.4,173.26,171.26,173.26,1183190
NLMK,2019-04-19,173.0,174.4,172.98,174.3,718480
NLMK,2019-04-22,174.5,174.96,173.6,174.58,743320
NLMK,2019-04-23,175.0,176.3,170.68,171.5,3918370
NLMK,2019-04-24,171.5,172.2,169.2,170.38,3835030
NLMK,2019-04-25,170.36,171.72,169.46,170.32,2888750
NLMK,2019-04-26,170.32,174.4,170.02,174.4,3283190
NLMK,2019-04-29,174.0,175.18,170.96,170.96,3053930
NLMK,2019-04-30,171.6,171.78,169.84,171.1,3288030
NLMK,2019-05-02,170.52,175.14,170.14,175.08,6156180
NLMK,2019-05-03,170.14,170.84,169.3,169.5,3001390
NLMK,2019-05-06,169.48,170.36,168.0,170.36,2046720
NLMK,2019-05-07,169.78,171.0,168.2,171.0,3007950
NLMK,2019-05-08,170.34,170.68,168.06,168.64,3485450
NLMK,2019-05-10,166.68,166.7,162.18,162.58,4417870
NLMK,2019-05-13,162.58,164.22,159.4,159.5,3130780
NLMK,2019-05-14,159.26,161.34,158.56,158.68,3594820
NLMK,2019-05-15,159.0,160.98,158.08,158.52,2773390
NLMK,2019-05-16,158.6,159.76,157.42,158.58,2444670
NLMK,2019-05-17,158.02,159.0,156.42,156.42,2632740
NLMK,2019-05-20,156.5,158.86,156.1,157.78,1951490
NLMK,2019-05-21,158.38,161.96,157.26,161.2,3152810
NLMK,2019-05-22,160.7,164.1,160.12,162.5,4437940
NLMK,2019-05-23,162.34,163.28,160.42,160.6,3374730
NLMK,2019-05-24,161.54,165.48,161.22,164.0,4724100
NLMK,2019-05-27,164.0,165.08,163.4,164.86,1187450
NLMK,2019-05-28,165.12,171.5,164.94,171.5,9045000
NLMK,2019-05-29,170.64,171.38,169.46,170.78,2902080
NLMK,2019-05-30,170.6,172.88,170.36,172.88,3360710
NLMK,2019-05-31,172.2,172.32,169.78,172.32,2484410
NLMK,2019-06-03,171.64,173.0,169.54,173.0,2751280
NLMK,2019-06-04,173.0,174.62,171.52,172.24,2414660
NLMK,2019-06-05,172.88,174.58,170.54,170.54,2872240
NLMK,2019-06-06,170.5,174.5,169.6,173.66,2280290
NLMK,2019-06-07,173.8,174.2,172.04,172.52,1692980
NLMK,2019-06-10,172.74,174.16,172.22,173.22,1509920
NLMK,2019-06-11,173.62,178.02,172.96,178.02,3895220
NLMK,2019-06-13,177.6,183.18,177.1,182.0,5902670
NLMK,2019-06-14,181.06,185.42,181.06,183.2,5106790
NLMK,2019-06-17,183.06,183.94,181.88,182.0,5773490
NLMK,2019-06-18,175.0,175.54,170.76,175.54,6046970
NLMK,2019-06-19,175.86,178.26,172.02,173.16,3946770
NLMK,2019-06-20,173.84,174.98,169.88,171.38,8639330
NLMK,2019-06-21,171.16,171.78,169.22,171.7,5853480
NLMK,2019-06-24,171.64,173.68,167.78,168.0,4572720
NLMK,2019-06-25,168.04,171.0,167.6,170.96,6127290
NLMK,2019-06-26,171.58,172.0,167.0,167.0,5986850
NLMK,2019-06-27,167.76,170.9,167.68,170.5,4284480
NLMK,2019-06-28,162.4,163.0,159.64,159.7,25118400
NLMK,2019-07-01,160.96,161.32,158.6,159.0,6042450
NLMK,2019-07-02,159.08,161.08,159.04,160.38,5411570
NLMK,2019-07-03,160.74,160.74,157.66,157.68,10652350
NLMK,2019-07-04,157.7,158.5,156.52,157.3,8786410
NLMK,2019-07-05,157.72,158.0,156.3,156.82,4503640
NLMK,2019-07-08,156.82,158.52,156.4,158.52,5420990
NLMK,2019-07-09,158.5,158.8,157.04,157.6,6698680
NLMK,2019-07-10,157.4,158.04,153.12,155.64,9230740
NLMK,2019-07-11,156.32,156.5,151.28,152.5,7616380
NLMK,2019-07-12,152.62,152.78,151.02,151.92,5005660
NLMK,2019-07-15,152.52,154.76,151.92,154.1,5918400
NLMK,2019-07-16,154.0,156.38,153.7,156.0,7262270
NLMK,2019-07-17,155.76,156.68,155.06,156.38,4244060
NLMK,2019-07-18,156.4,156.8,154.42,155.96,4738770
NLMK,2019-07-19,156.06,156.76,155.52,155.54,5136840
NLMK,2019-07-22,155.48,157.28,155.06,155.7,2980550
NLMK,2019-07-23,156.44,156.98,155.4,156.14,2264950
NLMK,2019-07-24,156.38,156.74,153.28,154.48,3683240
NLMK,2019-07-25,154.2,154.68,153.1,154.18,2373500
NLMK,2019-07-26,154.1,154.5,151.8,151.8,4737200
NLMK,2019-07-29,152.4,152.4,149.84,151.48,5665420
NLMK,2019-07-30,152.0,152.0,150.02,150.48,4048690
NLMK,2019-07-31,150.78,151.54,150.0,150.9,4562050
NLMK,2019-08-01,150.22,150.88,148.42,149.82,6158790
NLMK,2019-08-02,148.6,149.28,146.4,147.22,6736050
NLMK,2019-08-05,146.8,147.16,145.0,145.54,4405010
NLMK,2019-08-06,145.54,146.8,144.8,144.8,4644440
NLMK,2019-08-07,145.0,146.24,143.64,144.88,4224570
NLMK,2019-08-08,145.1,146.16,144.58,144.58,3066850
NLMK,2019-08-09,145.18,145.4,141.56,142.46,4711600
NLMK,2019-08-12,142.76,143.7,141.82,143.5,3620090
NLMK,2019-08-13,143.5,143.5,141.22,141.8,4521960
NLMK,2019-08-14,142.68,142.68,138.8,141.38,7504800
NLMK,2019-08-15,141.48,142.68,139.02,139.34,5492700
NLMK,2019-08-16,140.0,140.4,138.0,138.3,3773310
NLMK,2019-08-19,139.32,140.44,138.06,139.9,4267120
NLMK,2019-08-20,140.0,140.78,139.0,140.0,3254980
NLMK,2019-08-21,140.4,141.94,139.52,141.24,3803100
NLMK,2019-08-22,141.08,142.2,140.3,140.76,4480690
NLMK,2019-08-23,141.0,143.0,140.8,142.4,4598420
NLMK,2019-08-26,141.3,143.2,140.88,142.14,1979950
NLMK,2019-08-27,142.2,144.0,141.7,143.26,7457210
NLMK,2019-08-28,143.1,144.74,143.0,143.56,3931120
NLMK,2019-08-29,143.56,146.92,143.38,146.3,5399750
NLMK,2019-08-30,146.2,148.84,144.5,148.84,5169540
NLMK,2019-09-02,148.82,149.62,147.22,147.7,3797850
NLMK,2019-09-03,147.7,147.7,143.82,144.0,6859020
NLMK,2019-09-04,144.5,145.62,143.02,144.0,6134930
NLMK,2019-09-05,144.04,145.48,144.04,145.44,4871420
NLMK,2019-09-06,145.76,147.7,144.58,146.66,4329340
NLMK,2019-09-09,147.66,149.0,146.66,149.0,5543360
NLMK,2019-09-10,149.2,149.44,147.34,148.98,3171250
NLMK,2019-09-11,148.5,150.96,148.5,149.96,4426270
NLMK,2019-09-12,149.4,150.4,146.82,147.76,6163190
NLMK,2019-09-13,147.24,148.46,145.68,148.46,4372550
NLMK,2019-09-16,148.4,149.0,146.66,148.9,4958600
NLMK,2019-09-17,148.68,149.78,148.14,149.18,5974870
NLMK,2019-09-18,149.38,150.36,146.28,146.96,8053880
NLMK,2019-09-19,146.96,147.6,144.04,144.68,9006690
NLMK,2019-09-20,144.96,145.26,143.06,144.7,7238500
NLMK,2019-09-23,144.96,145.22,142.1,142.4,6229390
NLMK,2019-09-24,142.96,144.4,142.14,142.68,3725060
NLMK,2019-09-25,142.1,142.52,140.12,141.08,6037010
NLMK,2019-09-26,141.4,142.34,141.0,141.68,3231750
NLMK,2019-09-27,141.24,142.7,141.14,141.98,2916040
NLMK,2019-09-30,142.42,142.56,140.42,142.22,3701660
NLMK,2019-10-01,142.3,142.56,140.32,140.6,4264170
NLMK,2019-10-02,140.6,140.82,136.06,136.5,11481480
NLMK,2019-10-03,136.6,136.62,133.1,134.0,11601070
NLMK,2019-10-04,134.2,135.2,130.9,131.88,8520330
NLMK,2019-10-07,132.44,132.98,129.74,131.42,8410970
NLMK,2019-10-08,131.96,133.14,130.7,131.58,6701710
NLMK,2019-10-09,128.08,129.26,127.38,128.0,7524770
NLMK,2019-10-10,128.32,131.54,127.16,130.94,5507630
NLMK,2019-10-11,131.2,131.2,129.84,130.04,4011550
NLMK,2019-10-14,130.84,131.5,128.14,129.06,5114950
NLMK,2019-10-15,129.5,129.5,124.3,125.52,10398840
NLMK,2019-10-16,125.7,129.02,125.6,128.56,5643620
NLMK,2019-10-17,128.66,129.8,128.16,129.4,4287040
NLMK,2019-10-18,129.5,129.78,127.6,128.8,5065870
